user_id,is_new,device,geo,traffic_source,payment_method,session_date,is_recent_window,app_version,page_load_ms,did_view,did_cart,did_checkout,did_purchase
13654,0,desktop,US,paid_social,upi,2026-01-04,0,1.9.0,956,0,0,0,0
13655,0,mobile,EU,organic,upi,2026-01-24,0,1.9.1,1547,1,1,1,0
13656,0,mobile,BR,email,upi,2026-01-28,1,2.0.0,2183,0,0,0,0
13657,1,mobile,US,paid_social,card,2025-12-21,0,1.9.1,1619,0,0,0,0
13658,1,mobile,EU,organic,card,2026-01-12,0,1.9.1,1602,1,0,0,0
13659,1,mobile,OTHER,paid_search,paypal,2025-12-23,0,1.9.1,1378,1,1,1,1
13660,1,mobile,BR,organic,card,2026-01-25,0,1.9.0,1675,1,1,0,0
13661,0,mobile,EU,organic,card,2025-12-28,0,1.9.0,1456,1,0,0,0
13662,1,mobile,IN,paid_social,card,2026-01-09,0,1.9.0,1916,1,1,1,0
13663,0,mobile,IN,organic,card,2025-12-13,0,1.9.0,2066,1,1,0,0
13664,0,desktop,IN,paid_search,card,2026-01-15,0,1.9.0,1437,1,0,0,0
13665,1,mobile,EU,paid_social,card,2026-01-29,1,2.0.1,2059,1,1,1,0
13666,0,mobile,US,organic,card,2026-01-15,0,1.9.1,1717,1,1,1,1
13667,1,mobile,BR,referral,upi,2026-02-07,1,2.0.0,2169,1,1,0,0
13668,1,mobile,US,organic,card,2025-12-24,0,1.9.1,1401,1,1,1,1
13669,0,desktop,US,paid_social,cod,2025-12-28,0,1.9.0,910,1,1,1,1
13670,0,mobile,IN,email,card,2026-01-07,0,1.9.1,1521,1,1,1,0
13671,1,mobile,US,organic,paypal,2026-02-07,1,2.0.0,2043,1,1,1,0
13672,1,mobile,IN,organic,card,2026-01-29,1,2.0.0,1752,1,1,0,0
13673,1,mobile,US,organic,card,2025-12-19,0,1.9.1,1732,1,1,1,1
13674,1,desktop,US,paid_search,cod,2026-01-23,0,1.9.0,479,1,1,1,1
13675,0,mobile,IN,paid_social,card,2025-12-29,0,1.9.1,1450,0,0,0,0
13676,0,desktop,IN,paid_search,card,2025-12-12,0,1.9.1,791,1,1,1,1
13677,1,desktop,IN,organic,upi,2026-01-17,0,1.9.0,932,1,0,0,0
13678,0,desktop,BR,paid_social,paypal,2026-01-03,0,1.9.1,447,1,0,0,0
13679,1,mobile,US,paid_search,cod,2025-12-21,0,1.9.0,1683,1,1,1,0
13680,1,mobile,US,paid_search,cod,2026-01-06,0,1.9.0,1587,1,1,1,1
13681,0,mobile,IN,paid_search,upi,2025-12-27,0,1.9.1,1698,1,1,0,0
13682,0,desktop,US,paid_search,card,2025-12-19,0,1.9.1,880,1,1,1,0
13683,0,mobile,US,paid_search,card,2026-01-12,0,1.9.0,1603,1,1,1,1
13684,1,desktop,BR,paid_search,card,2026-01-28,1,1.9.0,887,1,1,1,0
13685,0,desktop,IN,organic,card,2025-12-12,0,1.9.0,669,1,0,0,0
13686,1,desktop,US,organic,card,2026-01-28,1,1.9.1,571,0,0,0,0
13687,0,mobile,IN,organic,card,2026-01-02,0,1.9.0,1613,1,0,0,0
13688,0,mobile,IN,organic,card,2025-12-26,0,1.9.0,1045,1,0,0,0
13689,1,mobile,US,organic,upi,2026-01-09,0,1.9.0,1627,1,1,1,1
13690,0,mobile,IN,email,card,2026-02-06,1,2.0.0,2488,1,1,0,0
13691,1,desktop,US,organic,paypal,2026-01-18,0,1.9.1,1013,1,1,1,1
13692,1,desktop,IN,paid_search,cod,2026-02-09,1,1.9.1,696,1,1,0,0
13693,0,mobile,IN,email,upi,2026-01-08,0,1.9.1,1211,1,1,0,0
13694,1,mobile,EU,organic,card,2025-12-15,0,1.9.0,1324,1,1,0,0
13695,0,mobile,OTHER,paid_social,cod,2026-02-09,1,2.0.1,1879,1,0,0,0
13696,1,mobile,US,referral,upi,2026-01-05,0,1.9.0,1408,1,0,0,0
13697,0,mobile,IN,organic,card,2026-01-07,0,1.9.1,1613,1,1,1,1
13698,1,mobile,IN,referral,card,2025-12-30,0,1.9.1,1588,1,0,0,0
13699,1,desktop,IN,paid_social,card,2026-02-03,1,1.9.1,565,1,0,0,0
13700,1,desktop,EU,referral,paypal,2025-12-17,0,1.9.0,1101,1,1,1,0
13701,0,mobile,US,organic,card,2026-01-01,0,1.9.0,1934,1,1,0,0
13702,0,mobile,EU,organic,card,2026-01-05,0,1.9.0,1674,1,0,0,0
13703,0,mobile,US,organic,card,2026-01-01,0,1.9.0,1696,1,0,0,0
13704,1,desktop,US,email,card,2026-02-07,1,1.9.0,616,1,0,0,0
13705,1,mobile,BR,referral,cod,2025-12-20,0,1.9.1,1842,1,0,0,0
13706,1,mobile,IN,paid_search,card,2026-01-14,0,1.9.0,1510,1,1,1,1
13707,0,mobile,IN,paid_search,cod,2026-01-17,0,1.9.1,1534,1,0,0,0
13708,1,mobile,OTHER,organic,card,2026-01-12,0,1.9.0,1884,1,1,1,1
13709,0,desktop,EU,organic,cod,2026-01-15,0,1.9.0,967,1,0,0,0
13710,0,desktop,EU,organic,cod,2026-02-03,1,1.9.1,1011,1,1,1,1
13711,1,mobile,US,paid_social,upi,2026-02-06,1,2.0.1,2483,0,0,0,0
13712,1,desktop,US,paid_social,paypal,2025-12-29,0,1.9.1,676,1,1,0,0
13713,0,mobile,IN,paid_search,card,2026-01-06,0,1.9.1,1751,1,0,0,0
13714,1,mobile,EU,referral,card,2026-01-27,1,2.0.1,1887,0,0,0,0
13715,1,desktop,IN,organic,card,2026-02-09,1,1.9.1,1044,1,0,0,0
13716,1,mobile,US,organic,cod,2025-12-24,0,1.9.0,1764,0,0,0,0
13717,0,mobile,EU,referral,card,2025-12-16,0,1.9.1,1898,1,1,1,1
13718,0,desktop,EU,paid_search,upi,2026-01-13,0,1.9.1,613,1,1,1,1
13719,1,mobile,OTHER,paid_social,card,2025-12-30,0,1.9.0,1278,0,0,0,0
13720,1,mobile,IN,paid_search,card,2025-12-22,0,1.9.0,1343,1,1,0,0
13721,1,mobile,US,paid_search,card,2026-01-30,1,2.0.0,2181,0,0,0,0
13722,0,mobile,OTHER,organic,card,2025-12-18,0,1.9.0,1852,1,1,0,0
13723,1,mobile,EU,paid_search,paypal,2026-01-03,0,1.9.1,1500,1,0,0,0
13724,1,mobile,US,organic,upi,2025-12-16,0,1.9.0,1519,1,1,0,0
13725,0,mobile,IN,paid_search,upi,2026-01-05,0,1.9.0,1443,1,1,1,1
13726,0,desktop,US,organic,card,2025-12-15,0,1.9.1,998,1,1,1,1
13727,0,desktop,US,organic,cod,2026-02-07,1,1.9.0,742,1,1,1,1
13728,0,mobile,US,email,card,2026-01-19,0,1.9.1,1719,1,1,1,1
13729,1,desktop,US,email,upi,2026-01-08,0,1.9.1,1079,1,1,1,1
13730,1,mobile,IN,organic,card,2026-01-03,0,1.9.0,1417,1,1,1,1
13731,1,desktop,US,email,upi,2026-01-20,0,1.9.0,881,1,1,1,0
13732,1,desktop,US,referral,cod,2026-01-01,0,1.9.0,1038,1,1,0,0
13733,0,mobile,IN,paid_search,card,2026-01-06,0,1.9.0,1296,1,1,1,1
13734,0,mobile,EU,paid_search,cod,2025-12-17,0,1.9.1,1543,1,1,0,0
13735,0,desktop,US,paid_search,card,2025-12-13,0,1.9.0,1108,1,0,0,0
13736,1,mobile,BR,paid_social,cod,2026-01-11,0,1.9.1,1719,1,1,1,1
13737,0,mobile,EU,organic,card,2026-01-14,0,1.9.1,1442,1,1,1,1
13738,0,mobile,IN,organic,card,2026-01-18,0,1.9.0,1693,1,1,1,1
13739,1,mobile,IN,email,upi,2026-02-07,1,2.0.1,1852,1,1,1,1
13740,0,mobile,IN,referral,paypal,2026-01-01,0,1.9.1,1237,0,0,0,0
13741,1,mobile,US,paid_search,card,2026-01-31,1,2.0.1,2644,1,0,0,0
13742,1,mobile,US,organic,cod,2026-01-24,0,1.9.1,1776,1,1,0,0
13743,0,mobile,US,email,card,2026-01-14,0,1.9.0,1066,1,1,1,0
13744,0,mobile,US,organic,paypal,2026-01-07,0,1.9.0,1672,0,0,0,0
13745,1,desktop,EU,organic,paypal,2026-02-05,1,1.9.0,907,1,1,1,1
13746,1,desktop,US,organic,upi,2026-01-14,0,1.9.1,810,1,1,1,1
13747,0,mobile,BR,paid_social,paypal,2025-12-25,0,1.9.0,1566,1,0,0,0
13748,0,desktop,IN,referral,card,2026-02-01,1,1.9.1,797,1,1,1,0
13749,0,desktop,EU,paid_search,cod,2025-12-29,0,1.9.0,703,1,1,1,0
13750,1,desktop,IN,paid_search,card,2026-02-01,1,1.9.0,1018,1,1,1,0
13751,1,desktop,IN,organic,card,2026-01-01,0,1.9.1,699,1,1,1,1
13752,1,desktop,US,organic,card,2026-01-26,0,1.9.0,840,1,1,1,1
13753,1,mobile,IN,organic,upi,2026-01-05,0,1.9.0,1465,1,1,1,1
13754,1,mobile,US,organic,card,2025-12-20,0,1.9.0,1853,1,1,1,0
13755,1,mobile,IN,organic,card,2026-01-26,0,1.9.1,1678,1,1,0,0
13756,0,mobile,IN,referral,card,2026-01-14,0,1.9.0,1490,1,1,1,1
13757,1,desktop,EU,paid_social,card,2025-12-20,0,1.9.0,1138,1,1,0,0
13758,0,mobile,IN,paid_search,paypal,2026-02-03,1,2.0.0,1884,1,0,0,0
13759,1,desktop,EU,email,card,2026-01-01,0,1.9.0,1011,1,1,1,1
13760,1,desktop,US,organic,upi,2026-01-23,0,1.9.1,709,1,1,1,0
13761,1,mobile,US,email,card,2025-12-27,0,1.9.1,1965,1,1,1,0
13762,1,mobile,IN,organic,upi,2025-12-29,0,1.9.0,1229,1,0,0,0
13763,1,mobile,IN,paid_social,card,2025-12-16,0,1.9.0,1520,0,0,0,0
13764,0,mobile,EU,organic,paypal,2026-01-26,0,1.9.1,1587,1,1,0,0
13765,0,desktop,US,organic,upi,2026-01-06,0,1.9.0,1006,1,1,1,1
13766,1,desktop,US,paid_social,paypal,2026-01-11,0,1.9.0,998,1,1,1,1
13767,1,mobile,EU,paid_social,paypal,2026-01-23,0,1.9.0,1386,0,0,0,0
13768,0,mobile,OTHER,email,paypal,2025-12-16,0,1.9.0,1369,1,1,1,1
13769,0,mobile,IN,organic,upi,2026-01-28,1,2.0.0,1780,1,1,1,0
13770,1,mobile,EU,paid_social,upi,2025-12-12,0,1.9.0,1887,1,1,0,0
13771,0,desktop,IN,email,card,2025-12-26,0,1.9.1,630,1,1,1,0
13772,0,mobile,IN,paid_search,card,2026-01-09,0,1.9.0,1303,1,0,0,0
13773,0,mobile,BR,paid_search,paypal,2026-01-05,0,1.9.1,1191,0,0,0,0
13774,0,mobile,EU,paid_search,card,2026-01-18,0,1.9.1,1388,1,0,0,0
13775,0,mobile,EU,email,upi,2026-01-25,0,1.9.0,1328,1,0,0,0
13776,0,mobile,US,paid_social,card,2026-01-11,0,1.9.0,1801,1,1,1,1
13777,1,mobile,US,email,card,2026-01-05,0,1.9.0,1854,1,1,1,0
13778,0,mobile,EU,paid_search,card,2025-12-15,0,1.9.1,1877,1,1,1,1
13779,0,mobile,IN,referral,card,2025-12-21,0,1.9.0,1566,1,1,0,0
13780,0,mobile,EU,paid_search,paypal,2026-01-03,0,1.9.0,1929,1,1,0,0
13781,0,mobile,US,organic,card,2026-02-08,1,2.0.0,2289,1,1,1,0
13782,1,desktop,IN,paid_search,paypal,2026-01-19,0,1.9.0,682,1,1,1,1
13783,1,desktop,IN,referral,card,2026-01-18,0,1.9.0,893,1,0,0,0
13784,1,mobile,BR,organic,card,2025-12-12,0,1.9.0,987,1,1,1,1
13785,1,desktop,US,organic,card,2026-01-05,0,1.9.0,369,1,1,1,1
13786,1,desktop,US,email,card,2025-12-26,0,1.9.0,1261,1,1,0,0
13787,0,mobile,US,organic,card,2025-12-15,0,1.9.0,1739,1,0,0,0
13788,1,desktop,IN,paid_search,paypal,2025-12-12,0,1.9.0,961,1,1,1,0
13789,0,mobile,BR,organic,card,2026-01-26,0,1.9.1,1917,1,0,0,0
13790,0,desktop,EU,organic,card,2025-12-25,0,1.9.1,1460,1,1,1,0
13791,1,mobile,EU,paid_search,card,2025-12-27,0,1.9.0,1298,1,0,0,0
13792,1,desktop,US,referral,card,2025-12-22,0,1.9.1,680,1,0,0,0
13793,0,mobile,IN,organic,card,2025-12-17,0,1.9.1,1474,1,1,1,0
13794,0,mobile,BR,paid_social,cod,2026-01-01,0,1.9.0,1076,1,0,0,0
13795,0,mobile,BR,organic,paypal,2026-01-12,0,1.9.0,1811,1,0,0,0
13796,0,mobile,OTHER,organic,card,2026-01-26,0,1.9.0,1555,1,1,1,0
13797,0,mobile,IN,referral,card,2026-01-19,0,1.9.0,1570,1,0,0,0
13798,0,mobile,US,organic,card,2026-01-26,0,1.9.0,1846,1,1,0,0
13799,0,mobile,BR,paid_social,paypal,2026-01-08,0,1.9.1,1262,1,1,1,0
13800,0,mobile,OTHER,paid_social,card,2026-01-09,0,1.9.0,1606,0,0,0,0
13801,0,mobile,OTHER,paid_search,paypal,2026-01-30,1,2.0.1,1852,1,0,0,0
13802,1,mobile,EU,paid_search,card,2026-01-02,0,1.9.1,1713,1,1,0,0
13803,0,mobile,US,paid_search,card,2026-01-16,0,1.9.0,1371,1,1,1,1
13804,1,mobile,US,organic,paypal,2026-01-13,0,1.9.1,1543,1,0,0,0
13805,0,mobile,EU,organic,card,2025-12-26,0,1.9.1,1347,1,1,0,0
13806,1,mobile,US,organic,cod,2025-12-16,0,1.9.1,1758,1,0,0,0
13807,1,mobile,OTHER,paid_social,card,2025-12-24,0,1.9.0,1398,1,0,0,0
13808,1,mobile,IN,paid_social,upi,2025-12-13,0,1.9.0,1602,1,0,0,0
13809,1,mobile,US,paid_social,card,2026-01-23,0,1.9.1,1533,1,1,1,0
13810,1,mobile,US,paid_social,card,2025-12-17,0,1.9.0,1847,1,1,0,0
13811,0,mobile,US,referral,paypal,2026-01-28,1,2.0.0,1860,1,0,0,0
13812,1,mobile,EU,paid_social,upi,2026-01-03,0,1.9.1,1960,1,0,0,0
13813,1,mobile,EU,paid_search,card,2025-12-26,0,1.9.1,1692,1,1,0,0
13814,1,desktop,US,organic,cod,2025-12-17,0,1.9.1,611,1,0,0,0
13815,0,desktop,EU,paid_search,card,2026-01-02,0,1.9.0,792,1,0,0,0
13816,1,desktop,US,paid_search,paypal,2025-12-24,0,1.9.0,1015,1,0,0,0
13817,1,mobile,US,organic,cod,2026-01-31,1,2.0.1,1853,1,0,0,0
13818,1,mobile,IN,organic,card,2025-12-24,0,1.9.0,1882,1,1,1,1
13819,0,desktop,EU,paid_social,card,2026-01-30,1,1.9.0,990,1,1,1,1
13820,1,mobile,OTHER,organic,upi,2026-01-17,0,1.9.0,1844,1,0,0,0
13821,1,mobile,IN,paid_social,upi,2026-01-31,1,2.0.0,2107,1,0,0,0
13822,1,mobile,US,organic,card,2026-01-16,0,1.9.0,1580,1,0,0,0
13823,0,mobile,OTHER,paid_search,card,2025-12-20,0,1.9.0,1790,1,1,1,1
13824,1,mobile,IN,organic,card,2025-12-16,0,1.9.0,1503,1,1,1,0
13825,0,desktop,IN,referral,card,2025-12-15,0,1.9.1,957,1,1,0,0
13826,1,desktop,BR,paid_search,upi,2025-12-21,0,1.9.0,1238,1,1,1,1
13827,1,mobile,IN,email,card,2026-01-11,0,1.9.1,1969,1,1,1,0
13828,1,desktop,US,paid_social,card,2025-12-19,0,1.9.0,922,1,1,1,0
13829,1,mobile,IN,organic,card,2026-01-04,0,1.9.0,1974,1,0,0,0
13830,1,mobile,EU,referral,card,2026-01-06,0,1.9.0,1479,1,1,1,1
13831,1,mobile,BR,paid_social,card,2025-12-22,0,1.9.0,1789,0,0,0,0
13832,1,mobile,US,organic,card,2025-12-17,0,1.9.1,1872,1,1,1,0
13833,0,mobile,IN,organic,card,2026-01-25,0,1.9.1,1590,1,1,0,0
13834,0,mobile,OTHER,paid_search,card,2026-01-13,0,1.9.0,1251,1,1,1,1
13835,1,mobile,US,paid_social,card,2026-01-07,0,1.9.1,1462,0,0,0,0
13836,0,mobile,US,referral,paypal,2026-01-25,0,1.9.1,1088,1,1,1,1
13837,0,desktop,US,organic,paypal,2025-12-25,0,1.9.0,1158,1,0,0,0
13838,0,desktop,EU,organic,upi,2026-01-04,0,1.9.0,1052,1,1,0,0
13839,1,mobile,BR,paid_social,cod,2026-01-14,0,1.9.1,1641,1,1,1,1
13840,0,mobile,US,organic,card,2026-01-03,0,1.9.1,1956,1,1,1,1
13841,1,desktop,US,organic,card,2026-01-07,0,1.9.0,617,1,1,1,1
13842,1,desktop,BR,paid_social,paypal,2025-12-19,0,1.9.1,754,0,0,0,0
13843,1,mobile,US,organic,upi,2025-12-25,0,1.9.1,1348,1,1,1,1
13844,1,mobile,US,paid_search,cod,2025-12-19,0,1.9.0,1506,1,1,1,1
13845,1,mobile,EU,paid_social,card,2026-01-16,0,1.9.0,1632,0,0,0,0
13846,1,mobile,US,paid_search,paypal,2026-01-20,0,1.9.1,1471,0,0,0,0
13847,0,desktop,BR,organic,paypal,2026-01-01,0,1.9.1,946,1,1,1,1
13848,1,mobile,IN,organic,cod,2026-01-09,0,1.9.1,1880,1,1,1,1
13849,1,desktop,IN,paid_search,cod,2026-01-02,0,1.9.0,806,1,1,1,1
13850,1,mobile,US,organic,cod,2026-01-20,0,1.9.0,1629,1,1,1,1
13851,1,mobile,EU,paid_search,cod,2025-12-24,0,1.9.0,1987,1,1,1,0
13852,0,mobile,BR,organic,card,2026-02-08,1,2.0.0,1811,0,0,0,0
13853,0,mobile,EU,email,card,2026-02-08,1,2.0.1,2360,1,1,0,0
13854,1,mobile,US,organic,cod,2026-01-04,0,1.9.0,1290,1,1,1,1
13855,1,mobile,EU,paid_social,card,2026-01-01,0,1.9.0,1324,1,1,1,1
13856,0,desktop,IN,paid_social,cod,2026-01-25,0,1.9.0,1494,0,0,0,0
13857,1,mobile,BR,paid_social,paypal,2025-12-21,0,1.9.0,1640,1,1,1,0
13858,0,mobile,IN,paid_search,paypal,2025-12-20,0,1.9.0,1872,0,0,0,0
13859,1,mobile,US,organic,paypal,2026-01-18,0,1.9.1,1950,0,0,0,0
13860,1,mobile,US,paid_social,card,2026-01-14,0,1.9.0,1683,1,0,0,0
13861,1,mobile,US,paid_search,card,2025-12-12,0,1.9.0,1359,1,1,1,1
13862,1,mobile,IN,email,upi,2025-12-17,0,1.9.0,1862,1,1,0,0
13863,1,mobile,US,referral,card,2026-01-30,1,2.0.0,2222,1,0,0,0
13864,0,desktop,US,organic,card,2026-02-08,1,1.9.0,802,1,1,1,1
13865,0,mobile,IN,email,card,2026-01-13,0,1.9.0,1343,1,1,1,1
13866,0,mobile,US,paid_search,card,2026-01-22,0,1.9.1,1599,1,1,0,0
13867,0,mobile,IN,email,card,2025-12-20,0,1.9.0,1527,1,1,1,1
13868,1,mobile,IN,organic,paypal,2026-02-03,1,2.0.0,2087,0,0,0,0
13869,0,mobile,EU,paid_social,paypal,2025-12-20,0,1.9.0,1891,1,0,0,0
13870,1,mobile,OTHER,paid_search,upi,2025-12-24,0,1.9.0,1738,1,0,0,0
13871,0,mobile,US,organic,paypal,2025-12-21,0,1.9.1,1227,1,1,1,0
13872,1,mobile,OTHER,organic,upi,2026-01-19,0,1.9.0,1606,1,0,0,0
13873,0,desktop,US,organic,card,2026-01-01,0,1.9.0,1285,0,0,0,0
13874,0,mobile,EU,organic,cod,2026-02-08,1,2.0.0,1911,1,1,1,0
13875,1,mobile,EU,paid_search,card,2026-01-10,0,1.9.0,1371,1,0,0,0
13876,1,mobile,US,organic,card,2026-01-03,0,1.9.1,2035,1,0,0,0
13877,1,mobile,EU,email,card,2026-02-07,1,2.0.0,1852,1,1,1,0
13878,1,mobile,OTHER,paid_social,paypal,2025-12-24,0,1.9.1,1636,1,1,1,1
13879,0,mobile,OTHER,paid_social,card,2026-01-06,0,1.9.0,1371,1,1,1,0
13880,0,desktop,EU,paid_search,card,2025-12-12,0,1.9.0,807,1,1,0,0
13881,1,mobile,EU,organic,card,2026-01-18,0,1.9.0,1087,1,0,0,0
13882,1,mobile,US,paid_social,cod,2026-01-24,0,1.9.0,1363,1,1,0,0
13883,0,mobile,US,paid_search,paypal,2025-12-26,0,1.9.1,989,1,1,1,1
13884,1,mobile,US,email,card,2026-01-05,0,1.9.0,1966,0,0,0,0
13885,1,mobile,IN,paid_search,card,2026-01-21,0,1.9.1,1512,1,1,0,0
13886,0,desktop,IN,referral,card,2025-12-22,0,1.9.0,784,1,1,1,1
13887,0,desktop,EU,organic,card,2025-12-14,0,1.9.1,520,1,1,1,1
13888,1,desktop,IN,paid_search,card,2026-01-23,0,1.9.0,455,0,0,0,0
13889,1,mobile,EU,organic,paypal,2025-12-16,0,1.9.0,1777,0,0,0,0
13890,0,mobile,EU,paid_social,card,2026-01-04,0,1.9.0,1445,1,1,0,0
13891,0,desktop,EU,paid_social,card,2025-12-28,0,1.9.0,945,1,1,1,0
13892,0,desktop,BR,paid_search,card,2025-12-31,0,1.9.0,969,1,1,0,0
13893,1,mobile,BR,paid_social,card,2026-01-01,0,1.9.0,1270,1,1,1,1
13894,0,desktop,EU,paid_search,upi,2026-01-14,0,1.9.0,1263,1,1,1,1
13895,0,desktop,US,referral,paypal,2025-12-21,0,1.9.0,946,1,0,0,0
13896,0,mobile,EU,email,paypal,2026-01-24,0,1.9.1,1484,0,0,0,0
13897,0,mobile,US,paid_social,card,2025-12-30,0,1.9.1,1508,1,1,0,0
13898,1,mobile,EU,paid_search,upi,2026-02-01,1,2.0.1,2038,1,1,0,0
13899,0,desktop,US,referral,card,2025-12-18,0,1.9.0,625,1,1,1,1
13900,1,mobile,OTHER,email,card,2025-12-27,0,1.9.1,1391,1,1,1,1
13901,1,mobile,EU,paid_search,card,2026-02-02,1,2.0.0,1857,1,1,1,0
13902,0,mobile,US,paid_social,paypal,2025-12-25,0,1.9.0,1680,1,1,1,0
13903,0,mobile,IN,referral,cod,2025-12-19,0,1.9.0,1393,1,0,0,0
13904,0,mobile,BR,paid_social,cod,2025-12-15,0,1.9.0,1730,1,1,0,0
13905,1,mobile,US,organic,card,2026-01-19,0,1.9.1,1535,1,1,0,0
13906,1,mobile,IN,paid_search,card,2026-01-25,0,1.9.1,1453,0,0,0,0
13907,0,desktop,US,paid_social,upi,2026-01-28,1,1.9.0,823,1,1,1,1
13908,1,mobile,EU,paid_search,paypal,2026-02-08,1,2.0.0,2245,1,1,1,0
13909,0,mobile,US,paid_social,card,2026-01-06,0,1.9.1,1820,1,1,1,1
13910,1,mobile,IN,organic,card,2025-12-21,0,1.9.1,1798,1,0,0,0
13911,0,mobile,IN,organic,paypal,2025-12-22,0,1.9.0,1647,1,1,1,1
13912,1,desktop,US,organic,paypal,2026-01-23,0,1.9.0,808,1,1,1,0
13913,0,mobile,OTHER,organic,paypal,2025-12-13,0,1.9.1,1644,1,1,1,0
13914,0,mobile,IN,paid_search,paypal,2026-02-01,1,2.0.0,1906,1,1,0,0
13915,1,mobile,US,organic,paypal,2025-12-29,0,1.9.1,1818,1,1,1,0
13916,0,mobile,EU,organic,card,2026-01-04,0,1.9.1,1348,1,1,1,1
13917,0,desktop,BR,paid_search,card,2026-01-08,0,1.9.0,1007,1,0,0,0
13918,0,mobile,OTHER,paid_social,card,2026-01-19,0,1.9.0,1416,1,1,1,1
13919,0,mobile,IN,paid_search,upi,2025-12-20,0,1.9.1,1595,1,1,1,0
13920,1,desktop,IN,paid_search,paypal,2026-01-23,0,1.9.0,988,1,1,0,0
13921,1,mobile,OTHER,organic,upi,2025-12-17,0,1.9.0,1613,0,0,0,0
13922,1,mobile,US,organic,upi,2025-12-20,0,1.9.0,1955,1,1,0,0
13923,1,mobile,EU,organic,upi,2026-01-18,0,1.9.0,1758,1,0,0,0
13924,1,desktop,US,email,card,2025-12-26,0,1.9.0,519,0,0,0,0
13925,0,desktop,IN,email,card,2025-12-16,0,1.9.0,838,1,1,1,1
13926,1,mobile,OTHER,organic,card,2026-01-01,0,1.9.1,1630,1,0,0,0
13927,1,mobile,IN,organic,card,2025-12-27,0,1.9.1,1356,1,1,1,1
13928,1,mobile,IN,referral,card,2026-02-02,1,2.0.1,2155,1,1,1,1
13929,0,mobile,US,organic,card,2026-01-02,0,1.9.0,1479,1,1,1,1
13930,0,desktop,US,organic,paypal,2026-01-11,0,1.9.1,1140,1,1,1,1
13931,1,mobile,US,organic,card,2025-12-15,0,1.9.0,1862,1,1,1,0
13932,0,mobile,BR,referral,upi,2025-12-19,0,1.9.0,1219,1,1,1,0
13933,1,mobile,EU,organic,card,2026-02-03,1,2.0.0,1985,0,0,0,0
13934,0,mobile,US,organic,card,2026-02-03,1,2.0.0,1965,1,1,1,1
13935,0,mobile,IN,referral,card,2025-12-16,0,1.9.1,1498,1,1,1,1
13936,1,mobile,BR,paid_social,card,2026-02-07,1,2.0.0,1856,0,0,0,0
13937,0,mobile,US,paid_search,card,2025-12-26,0,1.9.0,1643,1,1,1,1
13938,0,mobile,US,email,card,2025-12-31,0,1.9.1,1436,1,1,0,0
13939,1,mobile,IN,paid_search,paypal,2026-01-07,0,1.9.1,1174,1,1,0,0
13940,0,mobile,US,paid_search,cod,2026-01-20,0,1.9.1,1325,0,0,0,0
13941,1,mobile,IN,paid_search,card,2026-01-25,0,1.9.0,1002,1,1,0,0
13942,1,mobile,OTHER,paid_social,paypal,2025-12-15,0,1.9.0,1449,1,0,0,0
13943,1,mobile,IN,organic,card,2026-02-02,1,2.0.1,1686,1,1,0,0
13944,1,desktop,EU,paid_social,paypal,2026-01-19,0,1.9.0,603,1,1,1,0
13945,1,mobile,EU,paid_social,card,2025-12-16,0,1.9.1,1259,1,1,0,0
13946,0,desktop,US,organic,card,2026-01-19,0,1.9.0,370,1,0,0,0
13947,1,desktop,BR,paid_search,card,2026-01-02,0,1.9.1,774,1,1,1,1
13948,1,mobile,US,paid_social,card,2026-02-03,1,2.0.0,2289,1,1,1,1
13949,1,desktop,OTHER,email,card,2026-01-12,0,1.9.1,921,1,1,0,0
13950,0,desktop,US,email,upi,2026-01-08,0,1.9.0,704,1,0,0,0
13951,0,desktop,OTHER,organic,upi,2026-02-09,1,1.9.0,482,1,1,1,0
13952,0,mobile,EU,paid_search,paypal,2026-01-08,0,1.9.0,1638,1,1,1,1
13953,0,mobile,US,paid_search,card,2026-01-14,0,1.9.0,1888,1,1,0,0
13954,0,mobile,US,organic,upi,2026-02-05,1,2.0.0,1868,1,1,1,0
13955,0,mobile,US,organic,card,2025-12-14,0,1.9.1,1761,1,1,0,0
13956,0,desktop,US,email,card,2025-12-28,0,1.9.0,803,1,1,1,1
13957,1,mobile,EU,organic,card,2026-01-02,0,1.9.1,1785,1,1,1,1
13958,1,mobile,IN,referral,card,2025-12-22,0,1.9.1,1638,1,1,0,0
13959,0,desktop,EU,paid_search,paypal,2026-01-14,0,1.9.0,950,1,0,0,0
13960,1,desktop,US,paid_search,upi,2025-12-27,0,1.9.0,659,0,0,0,0
13961,1,mobile,US,paid_social,card,2025-12-29,0,1.9.1,1690,1,1,1,0
13962,0,desktop,EU,paid_search,cod,2026-01-06,0,1.9.1,896,1,0,0,0
13963,0,mobile,BR,email,card,2026-01-31,1,2.0.1,2094,1,0,0,0
13964,1,mobile,IN,referral,card,2026-01-30,1,2.0.1,2247,1,1,0,0
13965,0,desktop,US,organic,card,2025-12-26,0,1.9.0,716,1,1,1,1
13966,0,desktop,US,paid_social,upi,2026-01-14,0,1.9.0,1024,1,1,1,1
13967,0,mobile,IN,paid_search,paypal,2026-01-22,0,1.9.0,1729,1,0,0,0
13968,0,mobile,EU,paid_search,card,2026-01-16,0,1.9.1,1545,1,1,1,1
13969,0,mobile,IN,paid_search,card,2025-12-14,0,1.9.1,1540,1,1,0,0
